LISTINO ARTICOLI DUE EFFE inc. — Codici Zucchetti
============================================================


### MOVEX (2138 articoli)
M0361 36100 | ALUMINUM GUIDE DOUBLE-CENTRAL L 10 FT
M0361 36102 | GUIDA A RULLI INTERMEDIA L=3000
M0362 36201 | VITE A T PER GUIDE
M0362 36202 | VITE M8 H.19
M0362 36203 | VITE A T PER GUIDE L=25
M03628855 | RULLO GOMMATO NBR 85 NERO
M03628855REV1 | RULLO IN GOMMA NERA O̸ 40 L=963
M0363 36301 | GUIDA A RULLI FLESSIBILE H=32.5
M0363 36304 | GUIDA A RULLI FLESSIBILE H=33
M0363 36305 | RULLIERA LATERALE FLESSIBILE 5 MODULI
M0363 36306 | RULLIERA LATERALE FLESSIBILE 5 MODULI
M03636555 | GUIDA CATENA SUPERIORE ING. 3
M03636655 | GUIDA CATENA INFERIORE ING 3
M0364 36401 | PUNTALE SOLIDO x RULLIERA AL LATERALE
M0364 36411 | CUNEO SEPARATORE
M0365 36501 | CUNEO SEPARATORE PER M0359
M0365 36511 | PUNTALE STAMPATO
M03651005X-A | PE 1000 VERDE 857X70X15
M03651007X-A | PE 1000 VERDE 857X70X15
M0366 36601 | PUNTALE SOLIDO x RULLIERA AL INTERMEDIAA
M0366 36611 | PUNTALE STAMPATO (2 pezzi)
M0368 36801 | MODULO TRASF. RULLO ACETAL L=85
M0368 36801SS | MODULO TRASF. RULLO INOX L=85
M0368 36802 | PASSAGGIO A 3 RULLI L=85
M0368 36802SS | MODULO TRASF. RULLO L=85 SS
M0368 36803 | PASSAGGIO A RULLI L=85
M0368 36803SS | MODULO TRASF. RULLO H=75 L=85 INOX
M0369 36901 | MODULI TRANSFER L115 2 SMART ROLL POM/SS
M0369 36901PFX | MODULI TRANSFER L115 2 SMART ROLL PFX/SS
M0369 36901SS | MODULO TRASF. RULLO INOX L=114
M0369 36902 | MODULO TRASF. RULLO PA L=115X51
M0369 36902SS | MODULO TRASF. RULLO INOX L=114
M0369 36903 | MODULO TRASF. RULLO H=75 L=115
M0369 36903SS | MODULO TRASF. RULLO H=75 L=115 INOX
M0370 37001 | MODULO TRASFERIMENTO
M0370 37002 | MODULO TRASF.LATER.CON PENNA
M0370 37003 | MOD.TRASF.LAT.CON PENNA A 5
M0371 37101 | MODULO TRASFERIMENTO A 2 RULLI L=115
M0371 37101PFX | MODULI TRANSFER L115 2 ROLL PFX/SS
M0371 37102 | MODULO TRASFERIMENTO L115
M0371 37103 | MODULO TRASF.LATER. L115
M0372 37201 | CERNIERA H102 SP11 X VITE TC M6 NERO
M0372 37202 | CERNIERA H102 SP11 X VITE TC M8
M0372 37203 | CERNIERA H102 SP18 X VITE TC M8 NERO
M0373 37301 | CERNIERA PA 50X70 FORO MA6
M0373 37302 | CERNIERA H50 SP.10 X VITE M8 TC
M0374 37401 | MANIGLIA A RIPRESA M8 FEMM.
M0374 37402 | MANIGLIA A RIPRESA M10 F.
M03748255 | TUNNEL DISIMPILATORE
M0375 37501 | MANIGLIA A RIPRESA M8X20 UNC MASCHIO
M0375 37502 | MANIGLIA A RIPRESA M10X25 UNC MASCHIO
M0376 37601 | MORSETTO A CROCE EXTRA Q30 F16
M0376 37602 | MORSETTO A CROCE EXTRA Q40 F16
M0376 37603 | MORSETTO A CROCE EXTRA Q40 F20
M0376 37611 | MORSETTO A CROCE EXTRA Q30 F16 CON MAN.
M0376 37612 | MORSETTO A CROCE EXTRA Q40 F16 CON MAN.
M0376 37613 | MORSETTO A CROCE EXTRA Q40 F20 CON MAN.
M0376 37621 | MORSETTO A CROCE EXTRA Q30 F16 CON MAN.
M0376 37622 | MORSETTO A CROCE EXTRA Q40 F16 CON MAN.
M0376 37623 | MORSETTO A CROCE EXTRA Q40 F20 CON MAN.
M0377 37701 | SUPPORTO FOTOCELLULE O̸ 14
M0377 37703 | SUPPORTO FOTOCELLULE O̸20
M0378 37801 | MORSETTO A "T" DF.10
M0378 37802 | MORSETTO A "T" DF.12
M0378 37803 | MORSETTO A "T" DF.14
M0378 37808 | SOSTEGNO X SGOCCIOLATOIO
M0379 37901 | MORSETTO PORTA CATARIFRA.
M0379 37902 | MORSETTO PORTA CATARIFRA.
M0379 37903 | MORSETTO PORTA CATARIFRA.
M0380 38001 | MORSETTO DF.10X19
M0380 38002 | MORSETTO DF.12X19
M0380 38003 | MORSETTO DF.14X19
M0381 38101 | MORSETTO A CROCE D14 Q12
M0381 38102 | MORSETTO CROCE DF16 Q14
M0381 38103 | MORSETTI A CROCE D.18
M0381 38104 | MORSETTO A CROCE D.20 Q16
M0382 38201 | MORSETTO A CROCE DF.10
M0382 38202 | MORSETTO A CROCE DF.12
M0382 38203 | MORSETTO A CROCE DF.14
M0383 38302 | CERNIERA H62,5 SP10,5
M0384 38401 | CERNIERA ACCIAIO INOX 40X51
M0384 38402 | CERNIERA ACCIAIO INOX 60X71
M0385 38501 | MANIGLIA PER VITI M6
M0386 38601 | MANIGLIA A RIPRESA M6
M0386 38602 | MANIGLIA A 160 B 185 PER MB NERO PA
M0386 38603 | MANIGLIA A 120 B 140 PER M6 NERO PA
M0387 38701 | SOSTEGNO X SGOCCIOLATOIO
M0387 38702 | SOSTEGNO X SGOCCIOLATOIO
M0387 38703 | SOSTEGNO X SGOCCIOLATOIO
M0387 38704 | SOSTEGNO X SGOCCIOLATOIO
M0387 38705 | SOSTEGNO X SGOCCIOLATOIO
M0387 38706 | SOSTEGNO PER SGOCCIOLATOIO
M0387 38708 | SOSTEGNO X SGOCCIOLATOIO
M0388 38801 | RONDELLA DI FISSAGGIO D.40
M0388 38802 | RONDELLA DI FISSAGGIO D.40
M0389 38901 | PETTINE PER TAPPETO SERIE 500RR L152
M0389 38902 | PETTINE PER TAPPETO SERIE 500RR L190
M0389 38952 | PETTINE AGGANCIO CLIP x SERIE 500RR
M0389 38971 | PETTINE PER SERIE 500RR TRANSFER SYSTEM
M0390 39001 | MORSETTO GUIDE CONICHE L.50MM
M0391 39101 | SOSTITUITO DA M0391 39101H
M0391 39101H | MORSETTO A CROCE DF12
M0391 39102 | MORSETTO MOVEX A CROCE PA NERO
M0391 39103 | MORSETTO A CROCE d1-14 d2-14
M0391 39104 | MORSETTO A CROCE d1-12 d2-16
M0392 39201 | MORSETTO CONNESSIONE 2 PZ
M0392 39202 | CONNECTING CLAMP FOR CONICAL
M0392 39203 | MORSETTO GUIDE CONICHE L=152,4mm
M0393 39302 | MORSETTO CONNESSIONE M8
M0394 39401 | PIASTRA DI GIUNZIONE A=81,5mm B=9mm C=18
M0394 39402 | PIASTRA DI GIUNZIONE A=90mm B=8mm C=17m6
M0395 39501 | GUIDA LATERALE IN PE L=3000
M0396 39601 | GUIDA A RULLI LAT. H65
M0396 39602 | GUIDA A RULLINI LAT. H64
M0397 39701 | MANIGLIA ACCIAIO INOX I95
M0397 39703 | MANIGLIA INOX M6
M0398 39810 | SUPPORTO LATERALE INOX H64/161 DF 12
M0398 39810S | SUPPORTO LATERALE INOX PICCOLO D.12-13
M0398 39847S | TESTINA ORIENTABILE MEDIA
M0398 39857S | TESTINA ORIENTABILE ALTA
M0398 39860 | SUPPORTO LATERALE INOX D.12
M0398 39862 | SUPPORTO LATERALE INOX D.14
M0398 39870 | SUPPORTO LATERALE INOX D.12
M0398 39871 | SUPPORTO LATERALE INOX D.16
M0401 40101 | BASE 2 BRACCIA D.48,3
M0401 40102 | BASE A 2 BRACCIA D.60,3
M0402 40201 | BASE SOST.A2B. 48,3X48,3 con giunto
M0402 40203 | BASE SOST.A 2B. 48,3X42,4
M0402 40204 | BASE DI SOST.A 2 BRACCIA D.60,3
M0402 40206 | BASE DUE BRACCIA 180° C/GIUNTO df-50,9/S
M0403 40301 | BASE SOST. A 2B. 48,3X48,3 con giunto
M0403 40302 | BASE SOST. A 2B. 60,3X48,3
M0403 40303 | BASE SOST. A 2B. 48,3X42,4
M0403 40306 | BASE DUE BRACCIA 120°
M0404 40401 | BASE DI SOST.A 3 BRA.
M0404 40402 | BASE DI SOST. A 3 BRAC. 60,3
M0404 40405 | BASE DI SOST.A 3 BRA. F.50,9
M04058015X-A | PE 1000 NERO 182X182X16,5
M04058016X-A | PE 1000 NERO 182X182X16,5
M04058017X-A | PE 1000 NERO 182X182X16,5
M04058050X-A | PE 1000 VERDE 1450X90X40
M04058052X-A | PE 1000 VERDE 1375X30X10
M04058053X-A | PE 1000 VERDE 1440X90X40
M04058054X-A | PE 1000 VERDE 1440X30X10
M04058110X-A | PE 1000 VERDE 1600X90X40
M04058111X-A | PE 1000 VERDE 1525X30X10
M04058120X-A | PE 1000 VERDE 640X90X40
M04058121X-A | PE 1000 VERDE 565X30X10
M040585850X-A | PE 1000 VERDE 1450X90X40
M0407 40701 | TESTATA DI SOSTEGNO LAT.
M0407 40702 | TESTATA LATERALE H172 df-50,9 NERO PA/OS
M0408 40801 | TESTATA DI SOSTEGNO
M0410 41001 | TESTATA APPOGGIO D.48,3
M0410 41002 | TESTATA APPOGGIO D.60,3
M0411 41101 | TESTATA APPOGGIO D.48,3
M0411 41102 | TESTATA APPOGGIO D.50,9
M0413 41301 | GIUNTO D.48.3
M0413 41302 | GIUNTO 146X98 D.60,3X48,3
M0414 41401 | GIUNTO COLLEGAMENTO SS O̸48.3
M0414 41402 | GIUNTO COLLEGAMENTO SS O̸60.3
M0415 41501 | TAPPO TONDO 48,3 M16 SP1,5
M0415 41502 | TAPPO TONDO 48,3 M20 SP1,5
M0415 41538 | TAPPO TONDO 42,4 M16 SP1,5
M0415 41550 | TAPPO TONDO 48,3 M10 SP1,5
M0415 41551 | TAPPO TONDO 48,3 M12 SP1,5
M0415 41556 | TAPPO TONDO 48,3 M16 SP2
M0415 41572 | TAPPO TONDO 50,9 SP 2 M12 NERO PA
M0415 41581 | TAPPO TONDO 60,3 M10 SP1,5
M0415 41584 | TAPPO TONDO 60,3 M16 SP1,5
M0416 41601 | TAPPO 25X25 SP1,5 M10
M0416 41603 | TAPPO Q.30X30 SP1,5 M12
M0416 41604 | TAPPO 30X30 SP1,5 M16
M0416 41605 | TAPPO QUADRO 40X40 SP.1,5 M12
M0416 41606 | TAPPO 40X40 SP1,5 M16
M0416 41607 | TAPPO 40X40 M16 SP2
M0416 41608 | TAPPO 40X40 M20 SP2
M0416 41609 | TAPPO 50X50 SP2 M16
M0416 41611 | TAPPO Q.30X30 SP1,5 M10
M0416 41613 | TAPPO 30X30 SP2 M10
M0416 41614 | TAPPO 30X30 SP2 M12
M0416 41616 | TAPPO 30X30 SP2 M16
M0416 41619 | TAPPO 35X35 SP.1,5 M14
M0416 41620 | TAPPO 35X35 SP.1,5 M16
M0416 41627 | TAPPO Q.40X40 SP1,2 M10
M0416 41632 | TAPPO 40X40 SP 1,5 M10
M0416 41634 | TAPPO 40X40 SP 1,5 M20
M0416 41635 | TAPPO 40X40 M10 SP2
M0416 41636 | TAPPO 40X40 M12 SP2
M0416 41640 | TAPPO Q.40X40 SP2,5 M14
M0416 41641 | TAPPO Q.40X40 SP2,5 M16
M0416 41642 | TAPPO 40X40 SP 2,5 M20
M0416 41654 | TAPPO QUADRO 50X50 SP.1,5 M12 NERO
M0416 41658 | TAPPO SP.2 Q50X50 M10
M0416 41659 | TAPPO Q.50X50 SP2 M12
M0416 41664 | TAPPO 50X50 SP2,5 M16
M0416 41669 | TAPPO Q.50X50 SP3 M16
M0416 41670 | TAPPO Q.50X50 SP3 M20
M0416 41673 | TAPPO 60X60 M14 SP2
M0416 41674 | TAPPO 60X60 M16 SP2
M0416 41675 | TAPPO 60X60 M20 SP2
M0416 41679 | TAPPO 60X60 M16 SP.3
M0416 41680 | TAPPO 60X60 SP.3 M20
M0417 41701 | GIUNTO DI COLLEGAMENTO D.48,3
M0417 41702 | GIUNTO DI COLLEGAMENTO D.50,9
M0418 41801 | GIUNTO 2 VIE NERO
M0418 41803 | GIUNTO 3 VIE NERO
M0418 41804 | GIUNTO 3 VIE NERO
M0418 41806 | GIUNTO 4 VIE NERO
M0419 41901 | TAPPO TONDO 20 SP1,5 M8
M0419 41902 | TAPPO TONDO 20 SP.1.5 M10
M0419 41903 | TAPPO TONDO 38 SP1,5 M8
M0419 41906 | TAPPO TONDO 42,4 SP.1,5 M10
M0419 41907 | TAPPO ESPANSIONE TONDO 20 SP1,5 M8
M0419 41913 | TAPPO ESPANSIONE TONDO 38 SP1,5 M8
M0420 42001 | TAPPO 20X20 SP1,5 M8
M0420 42002 | TAPPO ESPANSIONE 20 SP1,5 M10
M0420 42003 | TAPPO QUADRO AD ESPANSIONE 20x20 SP 2mm
M0420 42005 | TAPPO 40X40 SP2 M8
M0420 42006 | TAPPO 40X40 SP2 M10
M0420 42015 | TAPPO 40X40 SP2 M8 PA
M0421 42101 | BLOCCO PER PANNELLI A=25 B=40 C=4
M0421 42103 | BLOCCO PER PANNELLI A=25 B=40 C=6
M0421 42106 | BLOCCO PER PANNELLI A=30 B=45 C=6
M0421 424101 | BLOCCO PER PANNELLI 25X40X4
M0422 42201 | FERMAPORTA A=25 B=31
M04226-A | PE 1000 VERDE 2270X51X25
M0423 42301 | BLOCCHETTO DI FISSAGGIO VETRI
M0424 42401 | FERMAPORTA A MOLLA
M0425 42501 | MORSETTO A COLLARE O̸48,3
M0425 42511 | MORSETTO A COLLARE O̸50.8
M0425 42521 | MORSETTO A COLLARE O̸50.8
M0426 42601 | TESTATA APPOGGIO D.48,3 INOX
M0427 42701 | SUPPORTO LATERALE df-16 INOX
M0427 42702 | SUPPORTO LATERALE df-20,3 INOX
M0429 42901 | TAPPO TONDO INOX M16
M0430 43002 | TAPPO 40X80 M20 INOX
M0433 43301 | GIUNTO CONNESSIONE 144,4X96,8 df 30/30
M0433 43302 | GIUNTO CONNESSIONE 144,4X96,8 df 40/40
M04651036X-A | PE 1000 VERDE 1260X45X15
M04651037X-A | PE 1000 VERDE 1260X45X15
M04661035X | PE 1000 VERDE 237X85X15
M0499 49995 | SUPPORTO LATERALE df-48,3 INOX
M04C-208-00-E | PANNELLO LATERALE APRIBILE
M0501 50152 | RUOTA FRES RINVIO DIV SERIE 815 z-17 F30
M0502 50201 | RUOTA FRES TRAINO DIV SERIE 815 z-19 f25
M0502 50203 | RUOTA FRES TRAINO DIV SERIE 815 z-19 f35
M0503 50302G | RUOTA FRES.TRAINO 815T21R30
M0503 50304 | RUOTA FRES. TRAINO 815T21 FORO 40
M0503 50304G | RUOTA Z21 R40 TRAINO
M0503 50350E | RUOTA FRES.RINVIO 815T21R18
M0504 50401G | RUOTA TRAINO z-23 df-25
M0504 50404 | RUOTA FRES. TRAINO 815T23 FORO 40
M0504 50404G | RUOTA Z23 R40 TRAINO
M0505 50502G | RUOTA 815 DAL PIENO 2 META
M0505 50504 | RUOTA FRES TRAINO DIV SERIE 815 z-25 F40
M0505 50504G | RUOTA 815 DAL PIENO 2 META
M0505 50551 | RUOTA FRES RINVIO DIV SERIE 815 z-25 F5
M0505 50554 | RUOTA FRES. RINVIO 815T25 FORO 40
M0508 50801 | RUOTA STAMP TRAINO
M0508 50802 | NS815T21R30 S.DIV.
M0508 50803 | NS815 T21 R35 S.DIV.
M0508 50804 | NS815 T21 R40 S/DIV
M0508 50851 | NSX815 T21 R25 S/DIV
M0508 50852 | NS815 T21 R30 S/DIV
M0508 50853 | NSX815 T21 R35 S/DIV
M0508 50854 | RUOTA RINVIO 815 T21 R40 S/DIV
M0509 50901 | NS815T23R25 S.DIV.
M0509 50902 | NS815T23R30 S.DIV.
M0509 50904 | NS815T23R40 S.DIV.
M0509 50951 | NSX815T23R25 S.DIV.
M0509 50952 | RUOTA RINVIO SERIE 815 z-23 df-30
M0510 51001 | RUOTA TRAINO 815 T25 R25 S/DIV
M0510 51002 | RUOTA TRAINO 815 T25 R30
M0510 51003 | RUOTA TRAINO 815 T25 R35
M0510 51004 | RUOTA TRAINO 815 T25 R40
M0510 51051 | RUOTA RINVIO 815 T25 R25 S/DIV
M0510 51052 | RUOTA 815 RINVIO Z25 F30
M0510 51053 | RUOTA STAMP RINV DIV SERIE 815 z-25 dF35
M0511 51101 | RUOTA FRES TRAINO  Z17 F25
M05111030170A | TAPPETO MODULARE 520 HD FT L-170
M0512 51202 | RUOTA TRAINO 881 T19 R30 S/DIV
M0512 51204 | RUOTA FRES TRAINO SERIE 881
M0512 51251 | RUOTA RINVIO 881 T19 R25 S/DIV
M0513 51302 | RUOTA FRES TRAINO DIV SERIE 881 z-21
M0513 51351 | RUOTA RINVIO FRES.881T21R25
M0514 51452 | RUOTA FRES RINVIO DIV SERIE 881 z-23 F30
M0515 51502 | RUOTA TRAINO FRES.881T25R30 DIV.
M0515 51505 | RUOTA FRES TRAINO DIV SERIE 881 z-25
M0515 51552 | RUOTA RINVIO FRES.881T25R30 DIV.
M0515 51553 | RUOTA RINVIO FRES.881T25R35
M0518 51801 | RUOTA TRAINO 881 T21R25 S/DIV
M0518 51802 | RUOTA TRAINO 881 T21R30 S/DIV
M0518 51803 | RUOTA TRAINO 881 T21R35 S/DIV
M0518 51804 | RUOTA TRAINO 881 T21R40 S/DIV
M0518 51851 | RUOTA ST RINVIO DIV SERIE 881 z-21 df-25
M0518 51852 | RUOTA RINVIO 881 T21R30 S/DIV
M0518 51853 | RUOTA RINVIO 881 T21R35 S/DIV
M0518 51854 | RUOTA RINVIO 881 T21R40 S/DIV
M0519 51901 | RUOTA TRAINO 881 T23 R25 S/DIV
M0519 51902 | RUOTA TRAINO 881 T23 R30 S/DIV
M0519 51903 | RUOTA TRAINO 881 T23 R35 S/DIV
M0519 51904 | RUOTA TRAINO 881 T23 R40 S/DIV
M0519 51951 | RUOTA RINVIO 881 T23 R25 S/DIV
M0519 51952 | RUOTA RINVIO 881 T23 R30 S/DIV
M0519 51953 | RUOTA RINVIO 881 T23 R35 S/DIV
M0519 51954 | NSX881T23R40
M0520 52001 | RUOTA TRAINO 881T25R25 S/DIV
M0520 52002 | RUOTA TRAINO881T25R30 S/DIV
M0520 52003 | RUOTA TRAINO 881 Z25 R35 DIV.
M0520 52004 | RUOTA TRAINO 881 Z25 R40 DIV.
M0520 52051 | RUOTA RINVIO DIVISA 881 Z25R25 DUE META'
M0520 52052 | RUOTA RINVIO NSXT881T25R30 DUE META'
M0520 52053 | RUOTA RINVIO NSXT881T25R35 DUE META'
M0520 52054 | RUOTA RINVIO NSXT881T25R40 DUE META'
M05201010085A | TAPPETO MODULARE LFA 520 FT L=85mm
M05201010085C | TAPPETO MODULARE LFA 520 FT L=85mm 2
M05201010170A | TAPPETO MODULARE LFA 520 FT L=170mm
M05201010255A | TAPPETO MODULARE LFA 520 FT L=255mm
M05201010255B | TAPPETO MODULARE LFA 520 FT L=255mm
M05201010340A | TAPPETO MODULARE LFA 520 FT L=340mm
M05201010374A | TAPPETO MODULARE LFA 520 FT L 374 MM
M05201010425A | TAPPETO MODULARE LFA 520 FT L=425mm
M05201010510A | NASTRO MOD.LF520 FT L=510
M05201010595A | TAPPETO MODULARE LFA 520 FT L=595mm
M05201010680A | TAPPETO MODULARE LFA 520 FT L=680mm
M05201010680C | NASTRO MOD.LF520 FT L=680
M05201010765A | TAPPETO MODULARE LFA 520 FT L=765mm
M05201010850 | TAPPETO MODULARE LFA 520 FT L=850mm
M05201010850A | TAPPETO MODULARE LFA 520 FT L=850mm
M05201011020A | TAPPETO MODULARE LFA 520 FT L1020mm
M05201011105A | TAPPETO MODULARE LFA 520 FT L1105 mm
M05201011190A | TAPPETO MODULARE LFA 520 FT L=1190MM
M05201011275A | TAPPETO MODULARE LFA 520 FT L=1275mm
M05201011360A | TAPPETO MODULARE LFA 520 FT L=1360mm
M05201011530A | TAPPETO MODULARE LFA 520 FT L=1530 mm
M05201011870A | TAPPETO MODULARE LFA 520 FT L1870 MM
M05201020340A | TAPPETO MODULARE PP 520 FT L=340mm
M05201020425A | TAPPETO MODULARE PP 520 FT L=425mm
M05201020765A | TAPPETO MODULARE PP 520 FT L=765
M05201030085A | TAPPETO MODULARE MX 520 FT L=85 MM
M05201030765A | TAPPETO MODULARE MX 520 FT L=765 MM
M05201030935A | TAPPETO MODULARE MX 520 FT L=935MM
M05201031275A | TAPPETO MOD.MX520 FT L=1275
M05201031870A | TAPPETO MOD.MX520 FT L=1870
M05201160510A | TAPPETO MODULARE DKM 520 FT L=510 mm
M05201301615A | TAPPETO MODULARE PFX 520 FT L=1615 mm
M05202010085A | CATENA LFA 520 FG L=85
M05202020340A | TAPPETO MODULARE PP 520 FG L 340mm
M05202020425A | TAPPETO MODULARE PP 520 FG L 425mm
M05202230425A | CATENA LFB 520 FG L=425MM
M05203010170A | ***NASTRO PP 520 GT L=170*** sostituito
M05203010170A/ | TAPPETO MODULARE LFA 520 GT L 170mm
M05203010255A | TAPPETO MODULARE LFA 520 GT L 255mm
M05203010340A | TAPPETO MODULARE LFA 520 GT L=340mm
M05203010340C | TAPPETO MODULARE LFA 520 GT L 340mm
M05203010425A | ***NASTRO PP 520 GT L=425*** sostituito
M05203010425A/ | TAPPETO MODULARE LFA 520 GT L 425mm
M05203010510A | NASTRO MOD. LFA 520 GT L=510
M05203010680A | TAPPETO MODULARE LFA 520 GT L 680mm
M05203010765A | TAPPETO MODULARE LFA 520 GT L=765 mm
M05203020085 | NASTRO PP 520 GT L=85
M05203020085A | NASTRO PP 520 GT L=85
M05203020170A | NASTRO PP 520 GT L=170
M05203020255A | NASTRO PP 520 GT L=255
M05203020340A | NASTRO PP520GT L=340
M05203020340A-S | TAPPETO MODULARE PP520 GT 50SH NERA
M05203020340A-USATO | NASTRO PP520GT L=340
M05203020425A | TAPPETO MODULARE PP520 GT
M05203020510A | NASTRO PP 520 GT L=510
M05203020680A | NASTRO PP520GT L=680
M05203020765A | TAPPETO MODULARE PP 520 GT L=765 mm
M05203030340A | NASTRO MX520GT L=340
M05203030765A | TAPPETO MODULARE MX 520 GT L 765mm
M05204010340A | NASTRO LBP 520 L=340
M05204010425A | NASTRO LBP 520 L=425
M05206010170CO | TAPPETO MODULARE  LFA 520 FTT W 170mm
M05206020340A-S | NASTRO S.520PPGT150SH0340
M05209010170A | TAPPETO MOD. LFA 520 PRO LBP L 170mm
M05210010255A | TAPPETO MODULARE LFA520 PRO LBP 255mm
M05211010085A | TAPPETO MODULARE LFA 520HD FT L 85 mm
M05211010170A | TAPPETO MODULARE LFA 520HD
M05211010255A | MODULAR BELT - LFA 520HD FT W 255mm
M05211010340A | TAPPETO MODULARE LFA 520HD
M05211030085A | TAPETTO 520HD FT L-085MM
M05211030170A | TAPPETO MODULARE  520HD FT L 170MM
M0522 52201 | RUOTA FRES TRAINO DIV SERIE 805
M0522 52251 | RUOTA FRES RINVIO DIV SERIE 805
M05221010085A | NASTRO LF550 L85
M05221010510A | NASTRO LF550 L=510
M05221010510C | TAPPETO MODULARE LFA 550FT L=510
M05221010510D | TAPPETO MODULARE LFA 550FT L=510
M05221011105A | TAPPETO MODULARE LFA 550 FT
M05221011275A | TAPPETO MODULARE LFA 550 FT L1275mm
M05221011360A | TAPPETO MODULARE LFA 550 FT L1360mm
M05221019330A | TAPPETO MODULARE LFA 550FT K330
M05221019330C | TAPPETO MODULARE LFA 550FT k330
M05221039330A | NASTRO MX 550 FT K330 L=83.8
M05221039330C | NASTRO MX550 FT K330 L=83.8
M05221179330C | TAPPETO MODULARE MWX 550 FT K330
M05221210221A | TAPPETO MODULARE PPW 550 FT L.221 BIANCO
M05221210374A | TAPPETO MODULARE PPW 550 FT L.374 BIANCO
M05221309330A | TAPPETO MODULARE PFX 550 FT K330
M05221309330C | TAPPETO MODULARE PFX 550 FT K330 2
M05222010085A | TAPPETO MODULARE LFA 550 FG L85mm
M05222010170A | LFA 550 FG L=170 TAPP.MOD.
M05222010255A | LFA 550 FG L=255 TAPP.MOD.
M05222010425A | TAPPETO MODULARE LFA 550FG L=425mm
M05222010561A | TAPPETO MODULARE LFA550 FG L561mm
M05222030425A | TAPPETO MODULARE MX 550FG L=425mm
M05222039330C | TAPPETO MODULARE MX 550 FG K330
M05226010170CN | TAPPETO MODULARE LFA 550FTT L=170mm
M05226010170CO | TAPPETO MODULARE LFA 550FTT L=170mm
M05226030085C | TAPPETO MODULARE MX 550FTT L= 0085 mm
M05226030085CN | TAPPETO MODULARE MX 550FTT L= 0085 mm
M0523 52301G | RUOTA FRES.TRAINO 805T21R25
M0523 52302 | RUOTA FRES. TRAINO SERIE 805 z21 df30
M0523 52303G | RUOTA FRES.TRAINO 805T21R35
M0523 52352 | RUOTA FRES. RINVIO SERIE 805  z21 df30
M05231 5231010003A | NASTRO LFA 530 FT L=3"
M05231 5231010085C | TAPPETO MODULARE LFA 551 FT
M05231010015A | TAPPETO MODULARE LFZ 530 PRO LBP L 15
M05231010085A | NASTRO LFA 551 FT L=85
M05231010085C | NASTRO 551 FTDP 85
M05231010170A | NASTRO LFA 551 FT L=170
M05231010170C | NASTRO 551 FTDP 170
M05231010255A | NASTRO LFA 551 FT L=255
M05231010255C | NASTRO 551 FTDP 255
M05231010340A | NASTRO LFA 551 FT L=340
M05231010340C | NASTRO 551 FTDP 340
M05231010510A | NASTRO LFA 551 FT L=510
M05231010510C | NASTRO 551 FTDP 510
M05231010765A | NASTRO LFA 551 FT 765 MM
M05233010085A | NASTRO LFA 551GT L=85
M05233010085C | NASTRO 551GT L=85
M05233010425A | TAPPETO MODULARE LFA 551 GT L 425 MM
M05234010340A | NASTRO LFA 551 LBP 340 MM
M05234010510A | NASTRO LFA 551 LBP 510 MM
M05234010765A | NASTRO LFA 551 LBP 765 MM
M05235010765A | NASTRO LFA 551 GT 765 MM
M05236010085C | TAPPETO MODULARE LFA 551 FTT L 85 MM
M05236010119CN | TAPPETO MODULARE LFA 551 FTT L=119
M05236010170CN | TAPPETO MODULARE LFA 551 FTT L 170 MM
M05237010009A | TAPPETO MODULARE LFA 530 PRO LBP L 9''
M05237010012A | TAPPETO MODULARE LFA 530 PRO LBP L 12''
M05237010015A | TAPPETO MODULARE LFA 530 PRO LBP
M05239010255 | TAPPETO MODULARE LFA 551 PRO LBP
M0525 52501 | RUOTA TRAINO 805/821 T25R25 FRES.
M0525 52502 | RUOTA TRAINO 805/821 T25R30 FRES.
M0525 52504 | RUOTA FRES TRAINO  DIV SERIE 805
M0525 52551 | RUOTA RINVIO 805/821 T25R25 FRES.
M0525 52552 | RUOTA RINVIO 805 T25R30 FRES.
M05251010255A | NASTRO LFA 525 FT L=255
M05251010510A | NASTRO LFA 525 FT L=510
M05261010255A | NASTRO LFA 525HD FT L=255
M05261010255C | NASTRO LFA 525HD FT L=255 2 POSITIONER
M05261010340A | NASTRO LFA 525HD FT L=340
M05261010425A | TAPPETO MODULARE LFA 525HD FT L 425mm
M05261011020C | NASTRO LFA 525HD FT L=1020mm 2POSITIONER
M05263010255A | TAPPETO MODULARE LFA 525 HD GT L=255 MM
M05263010425A | NASTRO LFA 525HD GT L425mm
M05263010510A | NASTRO LFA 525HD GT L510mm
M05271010400A | TAPPETO MODULARE LFA 522HD FT L 400 MM
M05271019134A | TAPPETO MODULARE LFA 522HD FT L 34mm
M05271019134C | TAPPETO MODULARE LFA 522HD
M05271019200A | NASTRO LFA 522HD FT L 51mm
M0530 53001 | RUOTA TRAINO 8157 T21R25
M05301010009A | TAPPETO MODULARE LFA 590 FT L9"
M05301010024A | TAPPETO MODULARE LFA 590 FT L24"
M05301179325A | TAPPETO MODULARE MWX 590 FT K325
M05302010015A | TAPPETO MODULARE LFA 590 FG L15''
M0531 53104 | RUOTA TRAINO 8157 T23R40
M0531 53104G | RUOTA TRAINO FLANGIATA 8157 T23R40
M0531 53154 | RUOTA RINVIO 8157 T23R40
M0532 53202 | RUOTA TRAINO 8157 T25 R30
M0532 53202G | KUS 8157 T25 R30 + FLANGE INOX
